,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,prediction
7869,0.78,0.99,4,255,6,0,1,0,sales,low,0.625
7870,0.76,0.89,5,262,5,0,1,0,sales,low,0.625
7871,0.11,0.83,6,282,4,0,1,0,sales,low,1
7872,0.09,0.95,6,304,4,0,1,0,sales,low,1
7873,0.89,0.92,5,242,5,0,1,0,sales,low,0.625
7874,0.82,0.87,4,239,5,0,1,0,sales,low,0.625
7875,0.09,0.62,6,294,4,0,1,0,accounting,low,1
7876,0.84,0.87,4,246,6,0,1,0,hr,low,0.625
7877,0.1,0.94,6,255,4,0,1,0,technical,low,1
7878,0.11,0.89,6,306,4,0,1,0,technical,low,1
7879,0.87,0.88,5,269,5,0,1,0,technical,low,0.625
7880,0.1,0.8,7,281,4,0,1,0,technical,low,1
7881,0.09,0.89,6,276,4,0,1,0,technical,low,1
7882,0.84,0.74,3,182,4,0,1,0,technical,low,0.028291271
7883,0.57,0.7,3,273,6,0,1,0,support,low,0.053642914
7884,0.13,0.78,6,152,2,0,1,0,support,low,0.028291271
7885,0.1,0.92,7,307,4,0,1,0,support,low,1
7886,0.11,0.94,7,255,4,0,1,0,support,low,1
7887,0.1,0.81,6,309,4,0,1,0,technical,low,1
7888,0.85,1,4,225,5,0,1,0,technical,low,0.625
7889,0.85,0.91,5,226,5,0,1,0,management,medium,0.625
7890,0.11,0.93,7,308,4,0,1,0,IT,medium,1
7891,0.1,0.95,6,244,5,0,1,0,IT,medium,1
7892,0.11,0.94,6,286,4,0,1,0,IT,medium,1
7893,0.81,0.7,6,161,4,0,1,0,IT,medium,0.028291271
7894,0.9,0.98,4,264,6,0,1,0,product_mng,medium,0.625
7895,0.76,0.86,5,223,5,1,1,0,product_mng,medium,0.625
7896,0.74,0.99,2,277,3,0,1,0,IT,medium,0.028291271
7897,0.09,0.77,5,275,4,0,1,0,product_mng,medium,1
7898,0.09,0.87,7,295,4,0,1,0,product_mng,low,1
7899,0.11,0.97,6,277,4,0,1,0,product_mng,medium,1
7900,0.11,0.79,7,306,4,0,1,0,product_mng,medium,1
7901,0.1,0.83,6,295,4,0,1,0,product_mng,medium,1
7902,0.84,0.85,4,249,6,0,1,0,marketing,low,0.625
7903,0.11,0.77,6,291,4,0,1,0,marketing,low,1
7904,0.11,0.87,6,305,4,0,1,0,marketing,low,1
7905,0.17,0.84,5,232,3,0,1,0,sales,low,0.028291271
7906,0.1,0.79,6,291,4,0,1,0,sales,low,1
7907,0.89,1,5,246,5,0,1,0,sales,low,0.625
7908,0.09,0.83,6,255,4,0,1,0,sales,low,1
7909,0.1,0.77,6,265,4,0,1,0,sales,low,1
7910,0.1,0.84,6,279,4,0,1,0,sales,low,1
7911,0.11,0.97,6,284,4,0,1,0,sales,low,1
7912,0.9,1,5,221,6,0,1,0,sales,medium,0.625
7913,0.09,0.94,7,267,4,0,1,0,sales,medium,1
7914,0.24,0.46,7,224,5,0,1,0,accounting,medium,0.053642914
7915,0.91,1,4,257,5,0,1,0,accounting,medium,0.625
7916,0.71,0.87,3,177,4,0,1,0,hr,medium,0.028291271
7917,0.09,0.85,6,289,4,0,1,0,hr,high,1
7918,0.9,0.96,4,258,5,0,1,0,technical,medium,0.625
7919,0.84,1,5,234,5,0,1,0,technical,medium,0.625
7920,0.11,0.84,6,251,4,0,1,0,technical,low,1
7921,0.14,0.62,4,158,4,1,1,0,technical,low,0.028291271
7922,0.75,1,4,216,6,0,1,0,technical,low,0.625
7923,0.11,0.84,6,300,5,1,1,0,support,low,1
7924,0.11,0.92,6,260,4,0,1,0,support,low,1
7925,0.7,0.89,3,183,5,0,1,0,support,low,0.625
7926,0.09,0.82,6,250,4,0,1,0,support,low,1
7927,0.1,0.83,6,292,4,0,1,0,support,low,1
7928,0.9,1,5,221,5,0,1,0,support,low,0.625
7929,0.31,0.84,7,133,5,0,1,0,technical,low,0.625
7930,0.1,0.84,6,283,4,1,1,0,technical,low,1
7931,0.74,1,4,249,5,0,1,0,IT,low,0.625
7932,0.73,0.87,5,257,5,0,1,0,IT,low,0.625
7933,0.09,0.96,6,245,4,0,1,0,IT,low,1
7934,0.11,0.8,6,256,4,0,1,0,IT,low,1
7935,0.84,0.99,4,267,5,0,1,0,product_mng,low,0.625
7936,0.76,0.92,4,239,5,0,1,0,product_mng,low,0.625
7937,0.11,0.87,6,306,4,0,1,0,IT,low,1
7938,0.84,0.88,4,263,5,1,1,0,marketing,low,0.625
7939,0.11,0.91,6,278,4,0,1,0,marketing,low,1
7940,0.11,0.8,6,304,4,0,1,0,accounting,low,1
7941,0.83,1,5,240,5,0,1,0,support,low,0.625
7942,0.11,0.92,6,305,4,0,1,0,technical,low,1
7943,0.1,0.95,7,301,4,0,1,0,marketing,low,1
7944,0.9,0.98,5,243,6,0,1,0,marketing,low,0.625
7945,0.79,0.89,5,239,5,0,1,0,sales,low,0.625
7946,0.9,0.99,5,260,5,0,1,0,sales,low,0.625
7947,0.11,0.84,7,296,4,0,1,0,sales,low,1
7948,0.31,0.54,5,132,5,0,1,0,sales,low,0.053642914
7949,0.32,0.5,2,135,5,0,1,0,sales,low,0.053642914
7950,0.81,0.99,4,259,5,0,1,0,sales,low,0.625
7951,0.11,0.78,7,278,4,0,1,0,sales,low,1
7952,0.1,0.88,6,284,4,0,1,0,sales,low,1
7953,0.7,0.53,2,274,4,0,1,0,sales,low,0.028291271
7954,0.54,0.74,4,164,2,0,1,0,sales,low,0.028291271
7955,0.11,0.85,6,308,5,0,1,0,sales,medium,1
7956,0.1,0.84,6,261,4,0,1,0,accounting,medium,1
7957,0.89,0.99,5,257,5,0,1,0,accounting,medium,0.625
7958,0.11,0.8,6,285,4,0,1,0,accounting,medium,1
7959,0.09,0.85,6,297,4,0,1,0,hr,medium,1
7960,0.09,0.8,7,283,5,0,1,0,technical,low,1
7961,0.92,0.87,4,226,6,1,1,0,technical,medium,0.625
7962,0.74,0.91,4,232,5,0,1,0,technical,medium,0.625
7963,0.09,0.82,6,249,4,0,1,0,technical,medium,1
7964,0.89,0.95,4,275,5,0,1,0,technical,medium,0.625
7965,0.09,0.8,6,304,4,0,1,0,technical,low,1
7966,0.27,0.54,7,278,3,0,1,0,technical,low,0.028291271
7967,0.1,0.91,6,287,4,0,1,0,technical,low,1
7968,0.1,0.89,7,285,4,0,1,0,technical,low,1
7969,0.77,0.94,5,226,6,0,1,0,support,low,0.625
7970,0.9,0.82,5,259,5,0,1,0,support,low,0.625
7971,0.76,1,5,219,5,0,1,0,support,low,0.625
7972,0.1,0.93,6,256,4,0,1,0,support,low,1
7973,0.87,0.9,5,254,6,0,1,0,support,low,0.625
7974,0.77,0.99,5,228,5,0,1,0,support,low,0.625
7975,0.78,0.87,4,228,5,0,1,0,support,low,0.625
7976,0.88,1,5,219,5,0,1,0,technical,low,0.625
7977,0.9,0.98,5,245,5,0,1,0,IT,low,0.625
7978,0.89,0.87,5,225,5,0,1,0,product_mng,low,0.625
7979,0.1,0.84,6,286,4,0,1,0,product_mng,low,1
7980,0.87,0.9,5,252,5,0,1,0,IT,low,0.625
7981,0.9,0.97,4,258,5,0,1,0,accounting,low,0.625
7982,0.85,0.95,5,236,5,0,1,0,hr,low,0.625
7983,0.78,0.98,5,239,6,0,1,0,marketing,low,0.625
7984,0.92,0.99,5,255,6,0,1,0,sales,low,0.625
7985,0.11,0.83,6,244,4,0,1,0,accounting,low,1
7986,0.48,0.57,4,270,4,0,1,0,technical,low,0.028291271
7987,0.83,0.85,4,255,5,0,1,0,management,low,0.625
7988,0.1,0.97,7,254,4,0,1,0,sales,low,1
7989,0.1,0.87,7,289,4,0,1,0,sales,low,1
7990,0.89,0.86,5,275,5,0,1,0,sales,low,0.625
7991,0.87,0.91,4,228,5,0,1,0,sales,low,0.625
7992,0.11,0.84,6,298,4,0,1,0,sales,low,1
7993,0.79,0.87,5,261,5,0,1,0,sales,low,0.625
7994,0.79,0.92,5,254,6,0,1,0,sales,low,0.625
7995,0.19,0.59,7,192,3,0,1,0,sales,low,0.028291271
7996,0.87,0.98,4,248,5,0,1,0,sales,low,0.625
7997,0.6,0.92,2,258,5,0,1,0,sales,low,0.625
7998,0.11,0.81,6,266,4,1,1,0,sales,medium,1
7999,0.88,0.88,5,232,5,1,1,0,accounting,medium,0.625
8000,0.11,0.84,6,287,4,0,1,0,accounting,medium,1
8001,0.82,0.97,5,263,5,0,1,0,hr,medium,0.625
8002,0.11,0.78,6,260,4,0,1,0,hr,medium,1
8003,0.84,0.93,4,251,5,0,1,0,technical,medium,0.625
8004,0.11,0.95,6,286,4,0,1,0,technical,medium,1
8005,0.38,0.86,6,139,6,0,1,0,technical,medium,0.625
8006,0.11,0.84,6,251,4,0,1,0,technical,medium,1
8007,0.81,0.93,5,270,5,0,1,0,technical,medium,0.625
8008,0.09,0.96,6,296,4,0,1,0,technical,low,1
8009,0.11,0.9,6,254,4,0,1,0,technical,low,1
8010,0.81,0.95,5,238,6,0,1,0,technical,low,0.625
8011,0.1,0.97,6,267,4,1,1,0,support,low,1
8012,0.74,0.89,5,229,6,0,1,0,support,low,0.625
8013,0.09,0.78,6,254,4,0,1,0,support,low,1
8014,0.82,0.81,4,233,4,1,1,0,support,low,0.028291271
8015,0.1,0.98,6,268,4,0,1,0,support,low,1
8016,0.83,0.92,5,267,6,0,1,0,support,low,0.625
8017,0.1,0.93,6,289,4,1,1,0,support,low,1
8018,0.11,0.83,6,306,4,0,1,0,support,low,1
8019,0.11,0.79,6,292,4,0,1,1,technical,low,1
8020,0.82,0.91,5,232,5,0,1,0,technical,low,0.625
8021,0.87,0.84,5,231,5,0,1,0,IT,low,0.625
8022,0.11,0.91,6,308,4,1,1,0,IT,low,1
8023,0.1,0.93,6,253,4,0,1,0,IT,medium,1
8024,0.74,0.84,5,249,5,0,1,0,product_mng,medium,0.625
8025,0.12,1,3,278,4,0,1,0,RandD,medium,0.028291271
8026,0.1,0.77,7,250,5,0,1,0,RandD,medium,1
8027,0.89,0.87,5,255,5,0,1,0,RandD,medium,0.625
8028,0.11,0.81,5,287,4,0,1,0,sales,low,1
8029,0.1,0.94,6,285,4,0,1,0,support,medium,1
8030,0.1,0.93,7,305,4,0,1,0,technical,medium,1
8031,0.11,0.95,7,300,4,0,1,0,management,medium,1
8032,0.1,0.81,6,268,4,0,1,0,marketing,low,1
8033,0.73,0.86,4,245,6,0,1,0,sales,low,0.625
8034,0.11,0.94,6,276,4,0,1,0,sales,low,1
8035,0.82,0.84,5,244,5,0,1,0,sales,low,0.625
8036,0.11,0.91,7,287,4,0,1,0,sales,low,1
8037,0.88,0.99,5,262,6,0,1,0,sales,low,0.625
8038,0.1,0.85,6,266,4,0,1,0,sales,low,1
8039,0.11,0.85,7,302,4,0,1,0,sales,low,1
8040,0.09,0.98,6,271,4,0,1,0,sales,low,1
8041,0.1,0.81,6,290,4,0,1,0,accounting,medium,1
8042,0.77,0.87,5,266,5,0,1,0,accounting,medium,0.625
8043,0.1,0.91,6,246,4,0,1,0,hr,medium,1
8044,0.09,0.89,7,308,5,0,1,0,hr,medium,1
8045,0.9,1,5,232,5,0,1,0,technical,medium,0.625
8046,0.1,0.86,6,278,4,0,1,0,technical,high,1
8047,0.81,1,4,253,5,0,1,0,technical,low,0.625
8048,0.11,0.8,6,282,4,0,1,0,technical,medium,1
8049,0.11,0.84,7,264,4,0,1,0,technical,medium,1
8050,0.09,0.8,6,304,5,0,1,0,technical,medium,1
8051,0.48,0.93,3,219,6,0,1,0,technical,low,0.625
8052,0.91,0.91,4,262,6,0,1,0,support,low,0.625
8053,0.33,0.88,6,219,5,0,1,0,support,low,0.625
8054,0.31,0.62,6,135,5,0,1,0,support,low,0.053642914
8055,0.09,0.91,6,275,4,0,1,0,support,low,1
8056,0.1,0.87,6,290,4,0,1,0,support,low,1
8057,0.76,0.9,4,263,5,0,1,0,support,low,0.625
8058,0.72,0.96,5,267,5,0,1,0,technical,low,0.625
8059,0.91,0.87,4,235,5,0,1,0,technical,low,0.625
8060,0.1,0.83,6,258,4,0,1,0,management,low,1
8061,0.82,0.86,5,243,5,0,1,0,IT,low,0.625
8062,0.1,0.82,6,266,4,0,1,0,IT,low,1
8063,0.86,0.84,5,254,5,0,1,0,product_mng,medium,0.625
8064,0.73,0.99,5,262,5,0,1,0,product_mng,medium,0.625
8065,0.56,0.71,4,296,2,0,1,0,IT,medium,0.028291271
8066,0.77,0.93,4,231,5,0,1,0,hr,medium,0.625
8067,0.75,0.9,5,256,5,0,1,0,support,low,0.625
8068,0.1,0.93,6,298,4,0,1,0,technical,medium,1
8069,0.1,0.97,6,247,4,0,1,0,management,medium,1
8070,0.78,1,4,253,5,0,1,0,marketing,low,0.625
8071,0.84,1,4,261,5,0,1,0,sales,low,0.625
8072,0.11,0.93,6,282,4,0,1,0,sales,low,1
8073,0.09,0.79,6,293,5,0,1,0,sales,low,1
8074,0.87,0.83,4,265,6,0,1,0,sales,low,0.625
8075,0.1,0.87,6,250,4,0,1,0,sales,low,1
8076,0.91,1,5,251,6,0,1,0,sales,low,0.625
8077,0.76,0.92,4,246,5,0,1,0,sales,low,0.625
8078,0.74,1,5,275,5,0,1,0,sales,low,0.625
8079,0.92,0.93,5,240,5,0,1,0,sales,low,0.625
8080,0.76,0.87,5,245,5,0,1,0,sales,low,0.625
8081,0.47,0.5,4,254,4,0,1,0,sales,low,0.028291271
8082,0.73,0.99,5,241,5,0,1,0,sales,low,0.625
8083,0.09,0.94,6,257,4,0,1,0,sales,low,1
8084,0.91,0.92,4,246,5,0,1,0,sales,low,0.625
8085,0.82,0.98,4,233,5,0,1,0,sales,low,0.625
8086,0.28,0.45,6,218,4,0,1,0,accounting,low,0.028291271
8087,0.84,0.99,4,262,6,0,1,0,accounting,medium,0.625
8088,0.91,0.97,5,233,5,0,1,0,hr,medium,0.625
8089,0.82,1,4,229,6,0,1,0,hr,medium,0.625
8090,0.11,0.9,6,264,4,0,1,0,technical,medium,1
8091,0.42,0.53,3,199,4,0,1,0,technical,medium,0.028291271
8092,0.82,0.85,4,223,5,0,1,0,technical,medium,0.625
8093,0.09,0.96,6,268,4,0,1,0,technical,medium,1
8094,0.1,0.94,6,287,4,0,1,0,technical,medium,1
8095,0.86,1,5,257,5,0,1,0,technical,medium,0.625
8096,0.74,0.92,4,261,5,0,1,0,technical,medium,0.625
8097,0.55,0.6,3,180,4,0,1,0,technical,medium,0.028291271
8098,0.89,0.65,5,195,6,0,1,0,support,low,0.053642914
8099,0.87,0.84,4,264,6,0,1,0,support,low,0.625
8100,0.1,0.84,6,309,4,0,1,0,support,low,1
8101,0.11,0.85,6,261,4,0,1,0,support,low,1
8102,0.77,0.9,4,237,5,0,1,0,support,low,0.625
8103,0.36,0.78,2,151,4,0,1,0,technical,low,0.028291271
8104,0.77,1,5,229,5,0,1,0,management,low,0.625
8105,0.81,0.98,5,245,5,0,1,0,IT,low,0.625
8106,0.09,0.94,6,283,5,0,1,0,IT,low,1
8107,0.1,0.84,5,298,4,0,1,0,IT,low,1
8108,0.81,0.92,5,239,5,0,1,0,product_mng,low,0.625
8109,0.81,0.9,4,226,5,0,1,0,product_mng,medium,0.625
8110,0.85,0.98,5,248,5,0,1,0,product_mng,medium,0.625
8111,0.1,0.87,6,286,4,0,1,0,IT,medium,1
8112,0.09,0.97,7,254,4,1,1,0,RandD,medium,1
8113,0.86,0.93,5,223,5,0,1,0,RandD,medium,0.625
8114,0.77,1,4,255,5,0,1,0,RandD,medium,0.625
8115,0.8,0.53,3,255,5,0,1,0,technical,high,0.053642914
8116,0.8,0.85,4,273,5,0,1,0,management,low,0.625
8117,0.82,0.98,5,234,5,0,1,0,marketing,medium,0.625
8118,0.09,0.95,6,292,4,0,1,0,sales,medium,1
8119,0.9,0.92,5,245,5,0,1,0,sales,low,0.625
8120,0.1,0.85,6,260,4,0,1,0,sales,low,1
8121,0.89,0.85,5,266,5,0,1,0,sales,low,0.625
8122,0.87,1,5,242,5,0,1,0,sales,low,0.625
8123,0.11,0.87,5,271,4,0,1,0,sales,low,1
8124,0.09,0.79,6,275,4,0,1,0,sales,low,1
8125,0.76,0.83,5,227,5,0,1,0,sales,low,0.625
8126,0.11,0.96,7,277,5,0,1,0,sales,low,1
8127,0.1,0.79,6,274,4,0,1,0,sales,low,1
8128,0.77,0.87,4,242,6,0,1,0,sales,low,0.625
8129,0.32,0.95,5,172,2,0,1,0,sales,low,0.028291271
8130,0.19,1,4,192,4,0,1,0,accounting,low,0.028291271
8131,0.1,0.83,7,276,4,0,1,0,accounting,low,1
8132,0.76,0.88,4,206,4,0,1,0,hr,medium,0.028291271
8133,0.53,0.56,4,281,6,0,1,0,hr,medium,0.053642914
8134,0.11,0.83,6,244,4,0,1,0,hr,medium,1
8135,0.1,0.94,6,309,4,0,1,0,technical,medium,1
8136,0.84,1,5,218,5,0,1,0,technical,medium,0.625
8137,0.82,0.99,4,263,6,0,1,0,technical,medium,0.625
8138,0.1,0.82,6,244,4,0,1,0,technical,medium,1
8139,0.59,0.49,7,263,4,0,1,0,technical,medium,0.028291271
8140,0.89,0.95,2,181,5,0,1,0,technical,medium,0.625
8141,0.91,0.84,5,265,5,0,1,0,technical,medium,0.625
8142,0.66,0.57,5,161,5,0,1,0,technical,high,0.053642914
8143,0.11,0.87,7,282,5,0,1,0,technical,low,1
8144,0.78,0.83,4,217,6,0,1,0,support,medium,0.625
8145,0.11,0.97,6,289,5,0,1,0,support,medium,1
8146,0.83,0.98,4,259,5,0,1,0,support,medium,0.625
8147,0.53,0.85,2,164,5,0,1,0,support,low,0.625
8148,0.09,0.96,6,259,4,0,1,0,support,low,1
8149,0.11,0.89,6,293,4,0,1,0,support,low,1
8150,0.83,0.96,5,275,5,0,1,0,support,low,0.625
8151,0.88,1,5,219,6,1,1,0,technical,low,0.625
8152,0.1,0.89,6,247,4,0,1,0,technical,low,1
8153,0.09,0.86,7,309,4,0,1,0,technical,low,1
8154,0.87,0.94,4,274,5,0,1,0,IT,low,0.625
8155,0.74,0.99,4,233,5,0,1,0,IT,low,0.625
8156,0.1,0.95,7,289,4,0,1,0,IT,low,1
8157,0.74,0.82,4,239,6,0,1,0,IT,low,0.625
8158,0.75,0.99,5,221,5,0,1,0,product_mng,low,0.625
8159,0.09,0.9,7,289,4,0,1,0,product_mng,low,1
8160,0.09,0.8,6,301,5,0,1,0,IT,medium,1
8161,0.1,0.84,6,246,4,0,1,0,hr,medium,1
8162,0.75,0.85,5,240,6,1,1,0,marketing,medium,0.625
8163,0.11,0.85,6,305,4,0,1,0,accounting,medium,1
8164,0.87,1,5,261,5,1,1,0,technical,medium,0.625
8165,0.11,0.94,7,244,4,0,1,0,management,medium,1
8166,0.81,0.87,4,254,5,0,1,0,marketing,low,0.625
8167,0.77,0.91,5,236,5,0,1,0,marketing,medium,0.625
8168,0.89,0.92,5,237,5,0,1,0,sales,medium,0.625
8169,0.78,1,5,236,5,0,1,0,sales,medium,0.625
8170,0.85,0.82,4,270,5,0,1,0,sales,low,0.625
8171,0.11,0.96,6,298,4,0,1,0,sales,low,1
8172,0.75,0.99,5,254,5,0,1,0,sales,low,0.625
8173,0.82,0.85,5,248,5,0,1,0,sales,low,0.625
8174,0.79,1,5,257,6,0,1,0,sales,low,0.625
8175,0.1,0.9,7,281,4,0,1,0,sales,low,1
8176,0.11,0.8,7,296,4,0,1,0,sales,low,1
8177,0.09,0.86,6,279,4,0,1,0,sales,low,1
8178,0.1,0.77,7,291,4,0,1,0,accounting,low,1
8179,0.79,0.58,3,294,4,0,1,0,hr,low,0.028291271
8180,0.11,0.79,7,310,4,0,1,0,hr,low,1
8181,0.1,0.97,6,282,4,0,1,0,hr,medium,1
8182,0.25,0.46,4,214,4,0,1,0,technical,medium,0.028291271
8183,0.73,1,4,252,5,0,1,0,technical,medium,0.625
8184,0.75,0.97,5,243,6,0,1,0,technical,medium,0.625
8185,0.48,0.78,2,198,2,0,1,0,technical,medium,0.028291271
8186,0.57,0.72,4,275,6,0,1,0,technical,medium,0.053642914
8187,0.9,0.96,5,243,5,0,1,0,technical,medium,0.625
8188,0.81,0.88,5,242,5,0,1,0,support,medium,0.625
8189,0.74,0.87,5,242,5,0,1,0,support,medium,0.625
8190,0.8,0.83,2,211,3,0,1,0,support,low,0.028291271
8191,0.87,0.9,5,258,5,0,1,0,support,low,0.625
8192,0.1,0.8,6,264,4,0,1,0,technical,low,1
8193,0.1,0.77,6,255,4,0,1,0,management,low,1
8194,0.09,0.87,5,263,4,0,1,0,IT,low,1
8195,0.86,0.84,5,222,5,0,1,0,IT,low,0.625
8196,0.11,0.9,6,263,4,0,1,0,IT,low,1
8197,0.11,0.92,7,307,4,0,1,0,IT,low,1
8198,0.77,0.98,5,259,6,0,1,0,product_mng,low,0.625
8199,0.84,0.94,5,222,6,0,1,0,product_mng,low,0.625
8200,0.1,0.84,7,250,4,0,1,0,product_mng,low,1
8201,0.83,0.9,5,245,5,0,1,0,product_mng,low,0.625
8202,0.11,0.79,6,292,4,0,1,0,IT,low,1
8203,0.86,0.92,5,252,5,0,1,0,RandD,low,0.625
8204,0.11,0.88,5,250,4,0,1,0,RandD,medium,1
8205,0.1,0.85,7,279,4,0,1,0,RandD,medium,1
8206,0.09,0.95,7,256,4,0,1,0,marketing,medium,1
8207,0.81,0.97,5,243,5,0,1,0,support,medium,0.625
8208,0.09,0.9,7,296,4,0,1,0,technical,medium,1
8209,0.1,0.88,7,267,4,0,1,0,management,medium,1
8210,0.83,0.95,4,251,5,0,1,0,marketing,medium,0.625
8211,0.8,0.75,3,268,2,0,1,0,sales,medium,0.028291271
8212,0.1,0.86,6,247,4,0,1,0,sales,medium,1
8213,0.1,0.55,2,247,4,0,1,0,sales,medium,1
8214,0.78,0.98,5,263,6,0,1,0,sales,low,0.625
8215,0.72,0.85,5,244,6,0,1,0,sales,low,0.625
8216,0.1,0.9,7,286,4,0,1,0,sales,low,1
8217,0.11,0.89,6,260,5,0,1,0,sales,low,1
8218,0.82,0.92,5,225,5,0,1,0,sales,low,0.625
8219,0.84,0.83,4,227,5,0,1,0,accounting,low,0.625
8220,0.74,0.97,4,228,5,0,1,0,hr,low,0.625
8221,0.73,0.97,5,235,5,0,1,0,hr,low,0.625
8222,0.51,0.83,5,249,4,0,1,0,technical,medium,0.028291271
8223,0.09,0.88,6,269,4,0,1,0,technical,medium,1
8224,0.09,0.77,6,290,4,0,1,0,technical,medium,1
8225,0.1,0.89,7,308,4,0,1,0,technical,medium,1
8226,0.77,1,4,232,5,0,1,0,technical,medium,0.625
8227,0.79,0.86,5,235,5,0,1,0,support,medium,0.625
8228,0.77,0.91,5,221,6,0,1,0,support,medium,0.625
8229,0.78,0.89,5,274,6,0,1,0,support,medium,0.625
8230,0.1,0.79,6,256,5,0,1,0,support,low,1
8231,0.1,0.77,5,276,4,0,1,0,support,low,1
8232,0.75,0.85,5,267,5,0,1,0,support,low,0.625
8233,0.46,0.62,6,213,3,0,1,0,support,low,0.028291271
8234,0.91,0.97,4,274,6,0,1,0,technical,low,0.625
8235,0.1,0.92,6,258,4,0,1,0,technical,low,1
8236,0.72,0.6,3,153,5,0,1,0,technical,low,0.053642914
8237,0.11,0.95,6,245,4,0,1,0,management,low,1
8238,0.11,0.94,6,264,4,0,1,0,IT,low,1
8239,0.11,0.82,6,270,4,0,1,0,product_mng,low,1
8240,0.73,0.89,5,236,6,0,1,0,product_mng,low,0.625
8241,0.86,1,5,229,5,0,1,0,product_mng,low,0.625
8242,0.1,0.83,6,269,4,0,1,0,IT,low,1
8243,0.11,0.87,7,278,4,0,1,0,sales,low,1
8244,0.86,0.98,3,158,5,0,1,0,sales,low,0.625
8245,0.42,1,3,202,3,0,1,0,sales,medium,0.028291271
8246,0.79,0.84,4,240,5,0,1,0,sales,medium,0.625
8247,0.1,0.96,7,255,4,0,1,0,marketing,medium,1
8248,0.09,0.92,7,254,4,0,1,0,sales,medium,1
8249,0.09,0.82,6,257,4,0,1,0,accounting,medium,1
8250,0.87,1,4,228,5,0,1,0,support,medium,0.625
8251,0.42,0.75,3,218,4,0,1,0,management,medium,0.028291271
8252,0.84,0.86,5,268,5,0,1,0,marketing,medium,0.625
8253,0.1,0.83,6,278,4,0,1,0,marketing,medium,1
8254,0.78,0.71,3,249,5,0,1,0,marketing,medium,0.053642914
8255,0.35,0.99,3,236,4,0,1,0,sales,medium,0.028291271
8256,0.1,0.81,7,291,4,0,1,0,sales,high,1
8257,0.11,0.8,6,306,4,0,1,0,sales,low,1
8258,0.89,0.82,4,243,5,0,1,0,sales,medium,0.625
8259,0.79,0.93,4,226,5,0,1,0,sales,low,0.625
8260,0.79,0.91,5,271,5,0,1,0,sales,low,0.625
8261,0.11,0.87,6,255,4,0,1,0,sales,low,1
8262,0.64,0.9,6,252,2,0,1,0,sales,low,0.028291271
8263,0.84,0.98,5,270,5,0,1,0,sales,low,0.625
8264,0.73,0.92,5,232,5,0,1,0,sales,low,0.625
8265,0.11,0.78,6,243,4,0,1,0,hr,low,1
8266,0.91,1,5,244,6,0,1,0,hr,low,0.625
8267,0.8,1,5,260,5,0,1,0,hr,low,0.625
8268,0.31,0.87,4,184,3,0,1,0,technical,low,0.028291271
8269,0.09,0.83,6,282,4,0,1,0,technical,medium,1
8270,0.79,0.94,4,232,5,0,1,0,technical,medium,0.625
8271,0.11,0.92,7,255,4,0,1,0,support,medium,1
8272,0.83,0.99,5,258,5,0,1,0,support,high,0.625
8273,0.81,0.91,4,229,5,0,1,0,support,low,0.625
8274,0.11,0.87,6,257,4,0,1,0,support,medium,1
8275,0.11,0.85,7,275,4,0,1,0,support,medium,1
8276,0.1,0.89,7,291,4,0,1,0,support,medium,1
8277,0.5,0.54,5,153,4,0,1,0,support,low,0.028291271
8278,0.11,0.9,6,301,4,0,1,0,technical,low,1
8279,0.11,0.78,6,245,4,0,1,0,technical,low,1
8280,0.86,0.84,4,246,6,0,1,0,IT,low,0.625
8281,0.66,0.93,5,253,5,0,1,0,product_mng,low,0.625
8282,0.77,0.92,5,235,5,0,1,0,IT,low,0.625
8283,0.1,0.9,7,290,4,0,1,0,sales,low,1
8284,0.09,0.93,6,249,4,0,1,0,sales,low,1
8285,0.83,0.99,4,223,5,0,1,0,accounting,medium,0.625
8286,0.09,0.87,3,214,2,0,1,0,support,medium,1
8287,0.75,0.81,5,227,5,0,1,0,technical,medium,0.053642914
8288,0.1,0.84,6,293,5,0,1,0,marketing,medium,1
8289,0.1,0.83,6,300,4,0,1,0,marketing,medium,1
8290,0.1,0.86,6,309,4,0,1,0,sales,medium,1
8291,0.31,0.77,4,149,3,0,1,0,sales,medium,0.028291271
8292,0.1,0.97,6,254,5,0,1,0,sales,medium,1
8293,0.11,0.93,6,294,4,0,1,0,sales,medium,1
8294,0.1,0.92,7,269,4,0,1,0,sales,medium,1
8295,0.11,0.9,7,247,4,0,1,0,sales,medium,1
8296,0.44,0.65,3,271,4,0,1,0,sales,low,0.028291271
8297,0.91,0.96,4,232,5,0,1,0,sales,low,0.625
8298,0.72,1,4,245,5,0,1,0,sales,low,0.625
8299,0.2,0.69,6,236,4,0,0,0,technical,low,0.028291271
8300,0.97,0.78,3,268,3,1,0,0,technical,low,0.028291271
8301,0.59,0.73,2,230,3,0,0,0,technical,low,0.028291271
8302,0.16,0.73,4,197,2,0,0,0,technical,low,0.028291271
8303,0.61,0.96,3,247,3,0,0,0,support,low,0.028291271
8304,0.52,0.79,4,234,3,0,0,0,support,low,0.028291271
8305,0.82,0.49,4,276,4,0,0,0,support,low,0.028291271
8306,0.75,0.94,5,217,2,0,0,0,support,medium,0.028291271
8307,0.91,0.88,3,189,2,0,0,0,support,medium,0.028291271
8308,0.61,0.98,2,238,4,0,0,0,support,medium,0.028291271
